workerid,entire sentence,fist trials,firstanswers,tgrep id,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
2,NA,NA,NA,NA,"[u'I don&quotechart think it will stop raining or actually will<font color=red> but not both </font>start being sunny', False]",3,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.",[],NA,1786:119,"[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that  is really due to<font color=red> but not both </font>them.', False]",5,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"you know, i don&quotechart know for, if you&quotecharre familiar with that or not.",[],NA,162681:59,"[u'you know, i don&quotechart know for, if you&quotecharre familiar with that or not<font color=red> but not both. </font>', False]",6,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"and, uh, she really enjoys it right now because she doesn&quotechart have --n4031e7 to wash dishes or cook.",[],NA,155506:58,"[u'and, uh, she really enjoys it right now because she doesn&quotechart have  to wash dishes or cook<font color=red> but not both. </font>', False]",7,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"and then it seems sort of like a san antonio early winter or fall, year-round.",[],NA,70251:35,"[u'and then it seems sort of like a san antonio early winter or fall<font color=red> but not both, </font>year-round.', False]",8,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.",[],NA,113176:393,"[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or<font color=red> but not both </font>not.', False]",9,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"i wonder, i wonder how, how the civil system or the court system must differ between there and say --n403741 where i am --n403754 in minneapolis --n403763.",[],NA,174254:56,"[u'i wonder, i wonder how, how the civil system or the court system must differ between there and say<font color=red> but not both </font> where i am  in minneapolis .', False]",10,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"and, you know, working out six hours a day, usually six or seven days a week that kind of, kept us all in pretty good shape,.","[u'and, you know, working out six hours a day, usually six or seven days a week that kind of, kept<font color=red> but not both </font>us all in pretty good shape,.', False, u'and, you know, working out six hours a day, usually six or seven days a week that kind of<font color=red> but not both, </font>kept us all in pretty good shape,.', False]",NA,71908:46,"[u'and, you know, working out six hours a day, usually six or seven days a week that<font color=red> but not both </font>kind of, kept us all in pretty good shape,.', False]",11,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"um, i might try that because i, i have one card that i&quotecharve had --n4049b4 for about, uh, i don&quotechart know, nine or ten years.",[],NA,145577:99,"[u'um, i might try that because i, i have one card that i&quotecharve had  for about, uh, i don&quotechart know, nine or ten<font color=red> but not both </font>years.', False]",12,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"well, i guess i have used it once or twice.",[],NA,88687:32,"[u'well, i guess i have used it once or<font color=red> but not both </font>twice.', False]",13,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.",[],NA,62903:64,"[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', False]",14,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"all we, all i do --n40034d is, uh, keep a list of things like debts that --n400388 are outstanding and every two or three months update that and every once in a while make a list of what we spent --n4003eb that month,",[],NA,156317:102,"[u'all we, all i do  is, uh, keep a list of things like debts that  are outstanding and every two or three months update that and every once in a while make a list of what we spent  that month<font color=red> but not both, </font>', False]",15,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.",[],NA,102716:9,"[u'one or two times in my life i&quotecharve<font color=red> but not both </font>ever had venison , i&quotecharve loved it.', False]",16,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"i, i mean i could have had that or a down payment on a new car",[],NA,116776:42,"[u'i, i mean i could have had that or<font color=red> but not both </font>a down payment on a new car', False]",17,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.",[],NA,36021:57,"[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy<font color=red> but not both. </font>', False]",18,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"you have --n40262c to cut each thing or, you know, use the melon baller and stuff",[],NA,16299:25,"[u'you have  to cut each thing or, you know<font color=red> but not both, </font>use the melon baller and stuff', False]",19,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"just, because yo-, you don&quotechart like --n403986 to or because, because you won&quotechart be able --n4039b9 to.",[],NA,71989:47,"[u'just, because yo-, you don&quotechart like  to or because<font color=red> but not both, </font>because you won&quotechart be able  to.', False]",20,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"i think i had some other, uh, like staying in shape or working out.",[],NA,15459:47,"[u'i think i had some other, uh, like staying in shape or<font color=red> but not both </font>working out.', False]",21,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"do you think that&quotechars why most rock stars nowadays keep their marriages secret --n40777e, or at least they keep it quiet --n4077a5.",[],NA,21517:53,"[u'do you think that&quotechars why most rock stars nowadays keep their marriages secret , or at least they keep it quiet<font color=red> but not both </font>.', False]",22,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,do you have a two income family or one income.,[],NA,165394:22,"[u'do you have a two income family or one<font color=red> but not both </font>income.', False]",23,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,is it one you&quotecharre renting or buying --n10255.,[],NA,109881:25,"[u'is it one you&quotecharre renting or<font color=red> but not both </font>buying .', False]",24,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,",[],NA,90213:76,"[u'he was, used  to be a reporter for, uh, i think , the new york times, or the washington post, one of the<font color=red> but not both </font>two,', False]",25,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"uh, and, and i would certainly support something like four to one or five to one",[],NA,6465:51,"[u'uh, and, and i would certainly support something like four to one or<font color=red> but not both </font>five to one', False]",26,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,",[],NA,60507:76,"[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or<font color=red> but not both </font>their piece of paper for them,', False]",27,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,and it usually takes long stitches over two or three openings in the cloth,[],NA,29727:27,"[u'and it usually takes long stitches over two or three<font color=red> but not both </font>openings in the cloth', False]",28,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"you should, uh, pursue that i think --n4078f8, or patent it, you know.",[],NA,12168:38,"[u'you should, uh, pursue that i think , or patent<font color=red> but not both </font>it, you know.', False]",29,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
2,"you may meet people, you know, thirty years older --n4054de than you, or younger,",[],NA,93711:49,"[u'you may meet people, you know, thirty years older  than you, or<font color=red> but not both </font>younger,', False]",30,english,2,Male,27,,No,1,3,Mac,1440,2560,Chrome,3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Di Okt 03 15:46:15 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Do Nov 02 14:46:15 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3Z33IC0JC0U15LZ5NRENTPSAL3WV95,3EA3QWIZ4J3IQEMDCSPNTKZCHPWTIJ,2,Submitted,Mi Okt 04 08:39:51 MESZ 2017,Di Okt 03 15:56:26 MESZ 2017,Di Okt 03 15:59:51 MESZ 2017,,,,,,undefined,2.2477,[]
