workerid,entire sentence,fist trials,firstanswers,tgrep id,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.",[],NA,102716:9,"[u'one or two times in my life i&quotecharve ever had venison , i&quotecharve loved it<font color=red> but not both. </font>', True]",29,English ,2,Male,63,,Yes,1,2,an unknown OS,1024,768,Safari,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3UNH76FOCTD03JBY7DAETUY8DYNMY2,1,Submitted,Di Okt 03 07:40:39 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:00:39 MESZ 2017,,,,,,[],undefined,9.122116666666667
1,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,",[],NA,60507:76,"[u'one or two times in my life i&quotecharve ever had venison , i&quotecharve loved it<font color=red> but not both. </font>', True]",30,English ,2,Male,63,,Yes,1,2,an unknown OS,1024,768,Safari,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3UNH76FOCTD03JBY7DAETUY8DYNMY2,1,Submitted,Di Okt 03 07:40:39 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:00:39 MESZ 2017,,,,,,[],undefined,9.122116666666667
1,do you have a two income family or one income.,[],NA,165394:22,"[u'do you have a two income family or one income<font color=red> but not both. </font>', True]",31,English ,2,Male,63,,Yes,1,2,an unknown OS,1024,768,Safari,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3UNH76FOCTD03JBY7DAETUY8DYNMY2,1,Submitted,Di Okt 03 07:40:39 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:00:39 MESZ 2017,,,,,,[],undefined,9.122116666666667
1,"all we, all i do --n40034d is, uh, keep a list of things like debts that --n400388 are outstanding and every two or three months update that and every once in a while make a list of what we spent --n4003eb that month,",[],NA,156317:102,"[u'all we, all i do  is, uh, keep a list of things like debts that  are outstanding and every two or three months update that and every once in a while make a list of what we spent<font color=red> but not both </font> that month,', True]",32,English ,2,Male,63,,Yes,1,2,an unknown OS,1024,768,Safari,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3UNH76FOCTD03JBY7DAETUY8DYNMY2,1,Submitted,Di Okt 03 07:40:39 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:00:39 MESZ 2017,,,,,,[],undefined,9.122116666666667
1,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.",[],NA,1786:119,"[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that  is really due to them<font color=red> but not both. </font>', True]",33,English ,2,Male,63,,Yes,1,2,an unknown OS,1024,768,Safari,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3UNH76FOCTD03JBY7DAETUY8DYNMY2,1,Submitted,Di Okt 03 07:40:39 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:00:39 MESZ 2017,,,,,,[],undefined,9.122116666666667
1,"and there was no such thing as a job or any hope of a job, unti-, well, unless,",[],NA,27951:28,"[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that  is really due to them<font color=red> but not both. </font>', True]",34,English ,2,Male,63,,Yes,1,2,an unknown OS,1024,768,Safari,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3UNH76FOCTD03JBY7DAETUY8DYNMY2,1,Submitted,Di Okt 03 07:40:39 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:00:39 MESZ 2017,,,,,,[],undefined,9.122116666666667
2,NA,NA,[],NA,[False],2,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,NA,NA,NA,NA,"[u'I don&quotechart think it will stop raining or actually will start being<font color=red> but not both </font>sunny', False]",3,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"then do they give you like one ch-, one more chance or two more chances.",[],NA,174875:45,"[u'then do they give you like one ch-, one more chance or two more chances<font color=red> but not both. </font>', False]",5,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"do you think that&quotechars why most rock stars nowadays keep their marriages secret --n40777e, or at least they keep it quiet --n4077a5.",[],NA,21517:53,"[u'do you think that&quotechars why most rock stars nowadays keep their marriages secret , or at least they keep it quiet<font color=red> but not both </font>.', True]",6,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"you know, i don&quotechart know for, if you&quotecharre familiar with that or not.",[],NA,162681:59,"[u'you know, i don&quotechart know for, if you&quotecharre familiar with that or not<font color=red> but not both. </font>', True]",7,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,is it one you&quotecharre renting or buying --n10255.,[],NA,109881:25,"[u'is it one you&quotecharre renting or buying<font color=red> but not both </font>.', False]",8,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,","[u'is it one you&quotecharre renting or buying<font color=red> but not both </font>.', False]",NA,90213:76,"[u'is it one you&quotecharre renting or buying<font color=red> but not both </font>.', False]",9,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.",[],NA,62903:64,"[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', False]",10,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.",[],NA,102716:9,"[u'one or two times in my life i&quotecharve ever had venison , i&quotecharve loved it<font color=red> but not both. </font>', True]",11,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"and, uh, she really enjoys it right now because she doesn&quotechart have --n4031e7 to wash dishes or cook.",[],NA,155506:58,"[u'and, uh, she really enjoys it right now because she doesn&quotechart have  to wash dishes or cook<font color=red> but not both. </font>', True]",12,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,do you have a two income family or one income.,"[u'do you have a two income family or one income<font color=red> but not both. </font>', False]",NA,165394:22,"[u'do you have a two income family or one<font color=red> but not both </font>income.', True]",13,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,NA,"[u'do you have a two income family or one income<font color=red> but not both. </font>', False]",NA,,"[u'do you have a two income family or one<font color=red> but not both </font>income.', True]",14,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"just, because yo-, you don&quotechart like --n403986 to or because, because you won&quotechart be able --n4039b9 to.",[],NA,71989:47,"[u'just, because yo-, you don&quotechart like  to or because, because you won&quotechart be able  to<font color=red> but not both. </font>', True]",15,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"all we, all i do --n40034d is, uh, keep a list of things like debts that --n400388 are outstanding and every two or three months update that and every once in a while make a list of what we spent --n4003eb that month,",[],NA,156317:102,"[u'just, because yo-, you don&quotechart like  to or because, because you won&quotechart be able  to<font color=red> but not both. </font>', False]",16,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"and then it seems sort of like a san antonio early winter or fall, year-round.",[],NA,70251:35,"[u'and then it seems sort of like a san antonio early winter or fall, year-round<font color=red> but not both. </font>', True]",17,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"um, i might try that because i, i have one card that i&quotecharve had --n4049b4 for about, uh, i don&quotechart know, nine or ten years.",[],NA,145577:99,"[u'um, i might try that because i, i have one card that i&quotecharve had  for about, uh, i don&quotechart know, nine or ten years<font color=red> but not both. </font>', True]",18,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.",[],NA,1786:119,"[u'i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that  is really due to them<font color=red> but not both. </font>', True]",19,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,",[],NA,60507:76,"[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper<font color=red> but not both </font>for them,', False]",20,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"and there was no such thing as a job or any hope of a job, unti-, well, unless,",[],NA,27951:28,"[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper<font color=red> but not both </font>for them,', True]",21,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"you may meet people, you know, thirty years older --n4054de than you, or younger,",[],NA,93711:49,"[u'you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper<font color=red> but not both </font>for them,', False]",22,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
2,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.",[],NA,113176:393,"[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', True]",23,english,2,Female,48,,Yes,1,1,Windows,704,1252,Firefox,3HO4MYYR12WEAN87KU16DTZPHUNU6A,3J2GQK7M7O3BXGFYXWTN43RALDWOP6,but not both pilot,"you&quotecharll read some sentences, modify them and rate them",language research stanford,$1.50,Mo Okt 02 14:49:18 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Mi Nov 01 13:49:18 MEZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3HO4MYYR12WEAN87KU16DTZPHUNU6A,3C5W7UE9CGYB3ELO2HOCAGRZBSTMXW,2,Submitted,Di Okt 03 07:48:30 MESZ 2017,Mo Okt 02 14:50:36 MESZ 2017,Mo Okt 02 15:08:30 MESZ 2017,,,,,,[],undefined,12.082866666666666
